voice,Time_s,F0_Hz
2,173.470396,114.265851
2,173.480396,114.247225
2,173.490396,111.559033
2,173.500396,113.775844
2,173.510396,114.085918
2,173.520396,115.338489
2,173.530396,117.100263
2,173.540396,121.477161
2,173.550396,121.506288
2,173.620396,130.109778
2,173.630396,128.44289
2,173.640396,126.514017
2,173.650396,123.612933
2,173.660396,120.978591
2,173.670396,118.632557
2,173.680396,116.649939
2,173.690396,113.680544
2,173.700396,111.501422
2,173.710396,109.605871
2,173.720396,107.670793
2,173.730396,105.745029
2,173.740396,105.409642
2,173.750396,104.348176
2,173.760396,103.610701
2,173.770396,102.132853
2,173.780396,101.029031
2,173.790396,99.619536
2,173.800396,99.205938
2,173.810396,99.26562
2,173.820396,99.448869
2,173.830396,95.758398
2,173.840396,100.222883
2,173.850396,95.669651
2,173.860396,95.989928
2,173.870396,96.137688
2,173.880396,98.097571
2,173.890396,104.4072
2,173.900396,103.340291
2,173.910396,100.012655
2,173.920396,97.722434
2,173.930396,110.023997
2,173.940396,113.507835
2,173.950396,114.145116
2,173.960396,115.29265
2,173.970396,113.1542
2,174.140396,128.659044
2,174.150396,128.437079
2,174.160396,129.297148
2,174.170396,131.614872
2,174.180396,133.699096
2,174.190396,138.371176
2,174.260396,131.971247
2,174.270396,131.819594
2,174.280396,133.537317
2,174.290396,138.798541
2,174.300396,141.937671
2,174.310396,144.859093
2,174.320396,146.107477
2,174.330396,156.096793
2,174.340396,155.162896
2,174.490396,169.094384
2,174.500396,160.387301
2,174.510396,157.483265
2,174.520396,154.871932
2,174.530396,151.214075
2,174.540396,147.033756
2,174.550396,144.238927
2,174.560396,138.434454
2,174.810396,192.114801
2,174.820396,186.313335
2,174.830396,183.845686
2,174.840396,179.977726
2,174.850396,172.660117
2,174.860396,157.079081
2,174.870396,142.195346
2,174.880396,132.891943
2,174.890396,119.565177
2,174.900396,123.564416
2,174.910396,127.398296
2,174.920396,127.352747
2,174.930396,126.839263
2,174.940396,126.689902
2,174.950396,125.492332
2,174.960396,121.666863
2,174.970396,120.431237
2,174.980396,118.96513
2,174.990396,117.17857
2,175.000396,119.613719
2,175.010396,120.505876
2,175.020396,119.451443
2,175.030396,119.430581
2,175.040396,119.901072
2,175.050396,119.867499
2,175.060396,120.459952
2,175.070396,118.896862
2,175.080396,118.561437
2,175.090396,118.942874
2,175.100396,120.526769
2,175.110396,119.857139
2,175.120396,118.002277
2,175.130396,121.328149
2,175.220396,143.50193
2,175.230396,131.847318
2,175.240396,129.904205
2,175.250396,127.236769
2,175.260396,122.236994
2,175.270396,118.474114
2,175.280396,120.860212
2,175.290396,120.239479
2,175.300396,117.476934
2,175.310396,116.280127
2,175.320396,110.087938
2,175.440396,116.853113
2,175.450396,117.391387
2,175.460396,115.550093
2,175.470396,114.137887
2,175.480396,112.91448
2,175.490396,111.250553
2,175.500396,109.823176
2,175.510396,110.054193
2,175.520396,109.759945
2,175.530396,111.728715
2,175.540396,111.278401
2,175.550396,109.634385
2,175.560396,110.442768
2,175.570396,110.24906
2,175.580396,111.232239
2,175.590396,110.292575
2,175.600396,110.983388
2,175.610396,112.188755
2,175.620396,113.588777
2,175.630396,115.862062
2,175.640396,117.428055
2,175.650396,120.349691
2,175.660396,121.821893
2,175.670396,123.584143
2,175.680396,125.092199
2,175.690396,125.660822
2,175.700396,124.955668
2,175.710396,124.134704
2,175.720396,123.72285
2,175.730396,121.598905
2,175.740396,121.146461
2,175.750396,118.568948
2,175.760396,115.761635
2,175.770396,114.428494
2,175.780396,111.75259
2,175.790396,108.877084
2,175.800396,106.645363
2,175.810396,103.935977
2,175.820396,101.425195
2,176.640396,120.787642
2,176.650396,115.477533
2,176.660396,115.476503
2,176.670396,117.322302
2,176.680396,119.766609
2,176.690396,123.641566
2,176.700396,127.857967
2,176.710396,130.566046
2,176.720396,134.630429
2,176.730396,137.368503
2,176.740396,141.97022
2,176.750396,147.480058
2,176.760396,155.358568
2,176.770396,161.638567
2,176.780396,168.215128
2,176.790396,175.82911
2,176.800396,184.233957
2,176.810396,189.956195
2,176.820396,193.18541
2,176.830396,192.308855
2,176.840396,194.745629
2,176.850396,194.112283
2,176.860396,193.159997
2,176.870396,191.481467
2,176.880396,188.39124
2,176.890396,182.002749
2,176.900396,184.540998
2,176.910396,182.505054
2,176.920396,185.116515
2,176.930396,185.821718
2,176.940396,185.793084
2,176.950396,185.680921
2,176.960396,183.675308
2,176.970396,181.386396
2,176.980396,179.746405
2,176.990396,177.512203
2,177.000396,174.356875
2,177.010396,171.984822
2,177.020396,170.259291
2,177.030396,168.178402
2,177.040396,165.171889
2,177.050396,162.878603
2,177.060396,162.205069
2,177.070396,160.630062
2,177.080396,158.945417
2,177.090396,156.810209
2,177.100396,153.754623
2,177.110396,150.099506
2,177.120396,146.595536
2,177.130396,142.891073
2,177.140396,139.328689
2,177.150396,134.50743
2,177.160396,121.548848
2,177.230396,118.794068
2,177.240396,114.732511
2,177.250396,107.834208
2,177.260396,102.157188
2,177.270396,102.795537
2,177.280396,102.387518
2,177.310396,128.627963
2,177.320396,121.614609
2,177.330396,116.842123
2,177.340396,114.772213
2,177.350396,108.475228
2,177.360396,106.414308
2,177.370396,107.707468
2,177.380396,109.229034
2,177.390396,113.448698
2,177.400396,119.387963
2,177.410396,127.750106
2,177.420396,132.794564
2,177.430396,135.906314
2,177.440396,140.107101
2,177.450396,146.134875
2,177.460396,154.552185
2,177.470396,156.153418
2,177.480396,156.097354
2,177.490396,150.820633
2,177.500396,149.136253
2,177.510396,147.68707
2,177.520396,147.895293
2,177.530396,164.57131
2,177.540396,173.100886
2,177.550396,177.819575
2,177.560396,177.721505
2,177.570396,174.601067
2,177.580396,168.874717
2,177.590396,159.34072
2,177.600396,150.980152
2,177.610396,142.441057
2,177.620396,134.488889
2,177.630396,126.243149
2,177.640396,121.321236
2,177.650396,116.923275
2,177.660396,110.082515
2,177.670396,104.759851
2,177.680396,99.705716
2,177.690396,93.364718
2,177.730396,100.904748
2,177.740396,106.110873
2,177.750396,106.764608
2,177.760396,109.371498
2,177.770396,113.035477
2,177.780396,116.654561
2,177.790396,119.901392
2,177.800396,120.314676
2,177.810396,121.483688
2,177.820396,123.858191
2,177.830396,125.060869
2,177.840396,127.307093
2,177.850396,130.791888
2,177.860396,134.088395
2,177.870396,138.712313
2,177.880396,145.275134
2,177.890396,147.886742
2,177.900396,149.790026
2,177.920396,406.424352
2,177.930396,406.034767
2,177.970396,131.723956
2,177.980396,127.960633
2,177.990396,122.293712
2,178.000396,119.730093
2,178.010396,118.905914
2,178.020396,117.283793
2,178.030396,116.516245
2,178.040396,115.395587
2,178.050396,114.335036
2,178.060396,112.892774
2,178.070396,111.784045
2,178.080396,110.207497
2,178.090396,109.642382
2,178.100396,109.384729
2,178.110396,110.017706
2,178.120396,110.745322
2,178.130396,111.092582
2,178.140396,112.080594
2,178.150396,112.627573
2,178.160396,112.956659
2,178.170396,115.670822
2,178.180396,116.207227
2,178.280396,126.990809
2,178.290396,119.674398
2,178.300396,116.036457
2,178.310396,114.586384
2,178.320396,113.279738
2,178.330396,110.197302
2,178.340396,108.06291
2,178.350396,101.902512
2,178.410396,123.383571
2,178.420396,119.378459
2,178.430396,108.478601
2,178.440396,106.596692
2,178.450396,111.723739
2,178.460396,116.341016
2,178.470396,118.290503
2,178.480396,119.756668
2,178.490396,122.172499
2,178.500396,123.66809
2,178.510396,122.945584
2,178.520396,124.446841
2,178.530396,126.436518
2,178.540396,128.72691
2,178.550396,131.145518
2,178.560396,133.228388
2,178.570396,133.457664
2,178.580396,133.445844
2,178.590396,137.081946
2,178.600396,138.92107
2,178.610396,136.683539
2,178.620396,135.090712
2,178.630396,133.98929
2,178.640396,131.519363
2,178.650396,129.896063
2,178.660396,128.382941
2,178.670396,126.56956
2,178.680396,118.779257
2,178.690396,116.421219
2,178.700396,109.103947
2,178.710396,105.154398
2,178.740396,127.337419
2,178.750396,119.358284
2,178.760396,118.753309
2,178.770396,119.962464
2,178.780396,119.907795
2,178.790396,121.023612
2,178.800396,121.926882
2,178.810396,122.450188
2,178.820396,121.989259
2,178.830396,120.671376
2,178.840396,102.264585
2,178.850396,114.375014
2,178.860396,115.21206
2,178.870396,115.202884
2,178.880396,114.353188
2,178.890396,114.069352
2,178.990396,102.766365
2,179.000396,102.322552
2,179.140396,116.303194
2,179.150396,116.630235
2,179.160396,114.325671
2,179.170396,110.191247
2,179.180396,105.973323
2,179.190396,102.509865
2,179.200396,99.630582
2,179.210396,99.346858
2,179.220396,96.859353
2,179.230396,96.198141
2,179.240396,88.115212
2,179.250396,102.178031
2,180.020396,155.488383
2,180.030396,148.09866
2,180.040396,147.946264
2,180.050396,154.522207
2,180.060396,161.675658
2,180.070396,163.315471
2,180.080396,162.286375
2,180.090396,158.636192
2,180.230396,185.580864
2,180.240396,185.109602
2,180.250396,186.522683
2,180.260396,187.720738
2,180.270396,185.910592
2,180.280396,184.304353
2,180.290396,179.107256
2,180.300396,170.891152
2,180.380396,178.851177
2,180.390396,170.654495
2,180.400396,155.658381
2,180.410396,146.883278
2,180.420396,138.699247
2,180.430396,129.434302
2,180.550396,138.680395
2,180.560396,136.526077
2,180.570396,135.640736
2,180.580396,134.680003
2,180.590396,134.481258
2,180.600396,134.82965
2,180.610396,134.064117
2,180.620396,134.888061
2,180.630396,135.518474
2,180.640396,135.193972
2,180.900396,116.758141
2,180.910396,117.841893
2,180.920396,117.772191
2,180.930396,115.79101
2,180.940396,114.160836
2,180.950396,111.99707
2,180.960396,110.046614
2,180.970396,109.726913
2,180.980396,109.438493
2,180.990396,110.081775
2,181.000396,111.346521
2,181.010396,113.223152
2,181.020396,115.730231
2,181.030396,115.773967
2,181.040396,116.50241
2,181.050396,118.293988
2,181.060396,119.963263
2,181.070396,122.813079
2,181.080396,124.705369
2,181.090396,125.928236
2,181.100396,127.253593
2,181.110396,128.952181
2,181.120396,129.891399
2,181.130396,130.589701
2,181.140396,131.267216
2,181.150396,132.764102
2,181.160396,133.446761
2,181.170396,134.02163
2,181.180396,135.113992
2,181.190396,134.402217
2,181.200396,134.229381
2,181.210396,133.830078
2,181.220396,133.974841
2,181.230396,133.261262
2,181.350396,131.471538
2,181.360396,129.631092
2,181.370396,125.9955
2,181.380396,119.511574
2,181.390396,117.747725
2,181.400396,112.94153
2,182.140396,128.157931
2,182.150396,124.317925
2,182.160396,131.393578
2,182.170396,132.048666
2,182.240396,148.590927
2,182.250396,138.263448
2,182.260396,133.955929
2,182.270396,131.218587
2,182.280396,126.44777
2,182.290396,109.942302
2,182.300396,102.546666
2,182.530396,172.437077
2,182.540396,170.515342
2,182.550396,172.720618
2,182.560396,175.404987
2,182.570396,174.632325
2,182.580396,172.538756
2,182.590396,171.028478
2,182.600396,170.479232
2,182.610396,168.705306
2,182.620396,166.106286
2,182.630396,161.786942
2,182.640396,154.707365
2,182.650396,149.894088
2,182.830396,139.963807
2,182.840396,138.856363
2,182.850396,138.610309
2,182.860396,139.537878
2,182.870396,140.20198
2,182.880396,141.077444
2,182.890396,141.837879
2,182.900396,143.032027
2,182.910396,143.395335
2,182.920396,144.145143
2,182.930396,144.854796
2,182.940396,145.549407
2,182.950396,145.727382
2,182.960396,145.352346
2,182.970396,143.978641
2,182.980396,142.577109
2,182.990396,142.148223
2,183.000396,141.080731
2,183.010396,135.411573
2,183.020396,131.316943
2,183.030396,123.611395
2,183.040396,117.428785
2,183.050396,113.641036
2,183.060396,108.797074
2,183.100396,111.584251
2,183.110396,108.589155
2,183.120396,105.869928
2,183.130396,105.187224
2,183.140396,104.316571
2,183.150396,103.028436
2,183.160396,101.996058
2,183.170396,100.91896
2,183.180396,100.380835
2,183.190396,95.752326
2,183.200396,95.05811
2,183.210396,94.107679
2,183.220396,94.143651
2,183.230396,94.152317
2,183.240396,94.487017
2,183.250396,96.150734
2,183.260396,98.043608
2,183.270396,96.3918
2,183.280396,96.475523
2,183.290396,98.202597
2,183.300396,101.044295
2,183.770396,134.934403
2,183.780396,120.569849
2,183.790396,121.458171
2,183.800396,121.852769
2,183.810396,118.394106
2,183.820396,121.914713
2,183.830396,122.47634
2,183.840396,122.167584
2,183.850396,121.471301
2,183.860396,120.433092
2,183.870396,119.108289
2,183.880396,115.487123
2,183.890396,110.437386
2,183.900396,105.924504
2,184.090396,190.116851
2,184.100396,180.610798
2,184.110396,179.912397
2,184.120396,182.365838
2,184.130396,181.685802
2,184.140396,178.418232
2,184.150396,175.810333
2,184.160396,175.830546
2,184.170396,176.463575
2,184.190396,464.915739
2,184.200396,491.343294
2,184.230396,146.060242
2,184.240396,144.387095
2,184.250396,145.472019
2,184.260396,148.941864
2,184.270396,144.958932
2,184.280396,139.888448
2,184.290396,137.440841
2,184.300396,133.450408
2,184.310396,132.281898
2,184.320396,129.279075
2,184.330396,128.091106
2,184.340396,128.350879
2,184.350396,126.228138
2,184.360396,126.071139
2,184.370396,125.260081
2,184.380396,124.179842
2,184.390396,122.23277
2,184.400396,118.916812
2,184.410396,116.538036
2,184.420396,108.018362
2,184.670396,137.563725
2,184.680396,133.708271
2,184.690396,134.388297
2,184.700396,134.392835
2,184.710396,136.4181
2,184.720396,137.716208
2,184.730396,139.547517
2,184.740396,141.396622
2,184.750396,142.447876
2,184.760396,143.960964
2,184.770396,144.074189
2,184.830396,128.100379
2,184.840396,136.157167
2,184.850396,132.492381
2,184.860396,130.028383
2,184.870396,127.238757
2,184.880396,126.142068
2,184.890396,124.048326
2,184.900396,124.046858
2,184.910396,122.428997
2,184.920396,121.057448
2,184.930396,120.350218
2,184.940396,118.242615
2,184.950396,108.963512
2,184.960396,110.601631
2,184.970396,107.521597
2,184.980396,104.26805
2,184.990396,112.999683
2,185.000396,116.747577
2,185.010396,116.971079
2,185.020396,116.393524
2,185.030396,115.995981
2,185.040396,116.295918
2,185.050396,115.615003
2,185.060396,116.247818
2,185.070396,114.490504
2,185.080396,113.277525
2,185.090396,112.394399
2,185.100396,111.584378
2,185.110396,110.287055
2,185.120396,109.431878
2,185.130396,109.399691
2,185.140396,109.16018
2,185.150396,108.750455
2,185.160396,107.437812
2,185.170396,107.562155
2,185.180396,107.645562
2,185.190396,107.218062
2,185.200396,106.130903
2,185.210396,105.152796
2,185.220396,105.461599
2,185.230396,103.323551
2,185.240396,103.835261
2,185.330396,114.539085
2,185.340396,115.935212
2,185.350396,119.081757
2,185.360396,121.877753
2,185.370396,124.524681
2,185.380396,126.86389
2,185.390396,128.612337
2,185.400396,129.671722
2,185.410396,130.993855
2,185.420396,131.76548
2,185.430396,131.991104
2,185.440396,130.854622
2,185.450396,129.40332
2,185.460396,127.809693
2,185.470396,125.446049
2,185.480396,123.78516
2,185.490396,120.857281
2,185.500396,117.755994
2,185.510396,113.546699
2,185.520396,109.153723
2,185.530396,104.583198
2,185.540396,101.962623
2,185.550396,100.452438
2,185.620396,92.993664
2,185.630396,93.070281
2,185.640396,83.345922
2,186.320396,119.182106
2,186.330396,123.901059
2,186.340396,126.61165
2,186.350396,127.252281
2,186.360396,128.680335
2,186.370396,130.244054
2,186.380396,131.383476
2,186.390396,132.252823
2,186.400396,134.710333
2,186.410396,137.521573
2,186.420396,143.637041
2,186.430396,150.847486
2,186.440396,157.811053
2,186.450396,164.059882
2,186.460396,168.109897
2,186.470396,171.228107
2,186.480396,171.782698
2,186.490396,169.528197
2,186.500396,164.608451
2,186.510396,160.093651
2,186.520396,156.648132
2,186.530396,151.883896
2,186.540396,145.860307
2,186.550396,140.249877
2,186.560396,138.244323
2,186.570396,135.858275
2,186.580396,133.968827
2,186.590396,133.22217
2,186.600396,133.6433
2,186.610396,132.799319
2,186.620396,131.673109
2,186.630396,130.315928
2,186.640396,128.11426
2,186.650396,124.516827
2,186.660396,120.913156
2,186.670396,118.760082
2,186.720396,126.449845
2,186.730396,127.859013
2,186.760396,264.992119
2,186.770396,272.717596
2,186.950396,125.261678
2,186.960396,117.45112
2,186.970396,118.316165
2,186.980396,118.406264
2,186.990396,117.198134
2,187.000396,114.446306
2,187.010396,110.338091
2,187.020396,108.664633
2,187.030396,107.872705
2,187.040396,108.135338
2,187.050396,108.919452
2,187.060396,108.761022
2,187.070396,105.996941
2,187.080396,103.897009
2,187.090396,99.960682
2,187.100396,94.873098
2,187.220396,96.358996
2,187.230396,97.839176
2,187.240396,97.941763
2,187.250396,102.30413
2,187.260396,104.113194
2,187.270396,107.870816
2,187.280396,109.907604
2,187.290396,112.961855
2,187.300396,112.145527
2,187.310396,111.894013
2,187.320396,110.782235
2,187.330396,111.929848
2,187.340396,109.450013
2,187.350396,107.796861
2,187.360396,104.778413
2,187.370396,99.066304
2,187.380396,98.634855
2,187.390396,98.073751
2,187.400396,103.786788
2,187.410396,104.021621
2,187.420396,104.099407
2,187.430396,93.276662
2,187.440396,97.066382
2,187.450396,97.85913
2,187.460396,96.353493
2,187.470396,94.226347
2,187.480396,92.177866
2,187.490396,91.922251
2,187.500396,89.46228
2,187.510396,90.377548
2,187.520396,98.992243
2,187.530396,99.468307
2,187.540396,98.51877
2,187.550396,98.119899
2,187.560396,98.33517
2,187.570396,98.204644
2,187.580396,98.1947
2,187.590396,99.275027
2,188.020396,181.202975
2,188.030396,181.184666
2,188.040396,186.973332
2,188.050396,199.508886
2,188.060396,211.38414
2,188.070396,221.938894
2,188.080396,228.777613
2,188.090396,230.882076
2,188.100396,227.902713
2,188.110396,219.690227
2,188.120396,217.154792
2,188.130396,212.453066
2,188.140396,205.256577
2,188.150396,196.813209
2,188.160396,187.684292
2,188.170396,177.703692
2,188.180396,158.019893
2,188.190396,151.054716
2,188.200396,147.452222
2,188.210396,128.882469
2,188.220396,122.043439
2,188.280396,154.640868
2,188.290396,145.705623
2,188.300396,144.435086
2,188.310396,144.859826
2,188.320396,144.660398
2,188.330396,144.548896
2,188.340396,144.503944
2,188.350396,144.546013
2,188.360396,143.995292
2,188.370396,144.12319
2,188.380396,144.35697
2,188.390396,144.062018
2,188.400396,144.06973
2,188.410396,144.130669
2,188.420396,144.00659
2,188.430396,143.147868
2,188.440396,142.442839
2,188.450396,142.710517
2,188.460396,142.546116
2,188.470396,142.132506
2,188.480396,142.08932
2,188.490396,142.035408
2,188.500396,141.705478
2,188.510396,141.663273
2,188.520396,141.186651
2,188.530396,139.846285
2,188.540396,139.298504
2,188.550396,139.383903
2,188.560396,139.303563
2,188.570396,138.887277
2,188.580396,138.6267
2,188.590396,138.512678
2,188.600396,136.619372
2,188.610396,132.318019
2,188.620396,127.052726
2,188.630396,122.288135
2,188.640396,117.331733
2,188.650396,119.42304
2,188.660396,123.743334
2,188.670396,133.295881
2,188.680396,136.743664
2,188.690396,136.00141
2,188.710396,431.373307
2,188.810396,123.086765
2,188.820396,122.965489
2,188.830396,122.783093
2,188.840396,122.502079
